train_input_1,train_input_2,train_output_1
[-398 -217 633 331 -965 667 378 -803 613 486 211 457 -661 635 230 -739 2 -448 753 417 -504 474 -710 -958 567 -495],[-495 567 -958 -710 474 -504 417 753 -448 2 -739 230 635 -661 457 211 486 613 -803 378 667 -965 331 633 -217 -398],true
[-710 -778 -134 -230 858 823 923 -961 908 517 660 -220 228 -635],[-635 228 -220 660 517 908 -961 923 823 858 -230 -134 -778 -710],true
[-555 685 395 -553 836 378 -27 -541 336 156 628 383 46 632 -486 -521 -708 402 969 -82 -65 -720],[-720 -65 -82 969 402 -708 -521 -486 632 46 383 628 156 336 -541 -27 378 836 -553 395 685 -555],true
[-78 584 873 -764 551 -177 -575 -688 23 963 407 -771 -725 -650 35 -583 -961 -449 986 -131 -82 516 -501 540 277 761 -690 -191 305 -325 -464 -511 -783],[-783 -511 -464 -325 305 -191 -690 761 277 540 -501 516 -82 -131 986 -449 -961 -583 35 -650 -725 -771 407 963 23 -688 -575 -177 551 -764 873 584 -78],true
[-577 -33 -227 633 400 412 -108 -590 -778 362 796 50 606 -858 793 180 790 -432 446 955 384 893],[893 384 955 446 -432 790 180 793 -858 606 50 796 362 -778 -590 -108 412 400 633 -227 -33 -577],true
[452 688 -366 -117 584 -735 977 -471 465 -576 -206 440 -747 -138 97 880 272 673 -52 385 30 499 437 206 561 31 -813 929 -655 -812 506 -87 -468 -831 -706 946 189 483 -227 655 579 -254 -645 491],[491 -645 -254 579 655 -227 483 189 946 -706 -831 -468 -87 506 -812 -655 929 -813 31 561 206 437 499 30 385 -52 673 272 880 97 -138 -747 440 -206 -576 465 -471 977 -735 584 -117 -366 688 452],true
[735 -12],[-12 735],true
[-953 -300 -910 -33 -651 383 265 -136 493 223 -810 -398 664 958 3 -846 -936 -590 412 -984 96 -677 -187 858 815 755 809 -343 7 540 -263],[-263 540 7 -343 809 755 815 858 -187 -677 96 -984 412 -590 -936 -846 3 958 664 -398 -810 223 493 -136 265 383 -651 -33 -910 -300 -953],true
[-660 -78 691 -834 -296 201 536 739 -875 -693 -796 -55 528 -40 -203 -596 -449 86 -669 20 -312 736 -615 -180 -787 412 262 756 914 31 551 997 -943 -539 -93 -311 799 -485 736 794 -276 664 100 843 425 -921 -527 -371],[-371 -527 -921 425 843 100 664 -276 794 736 -485 799 -311 -93 -539 -943 997 551 31 914 756 262 412 -787 -180 -615 736 -312 20 -669 86 -449 -596 -203 -40 528 -55 -796 -693 -875 739 536 201 -296 -834 691 -78 -660],true
[213 178 -185 -54 -655 -573 -693 -646 -917 46 441 -723 -242 84 -77 429 822 788 -234 793 419 643 -772 95 -754 -994 -318 -30 843 31 283 -983 -589 482],[482 -589 -983 283 31 843 -30 -318 -994 -754 95 -772 643 419 793 -234 788 822 429 -77 84 -242 -723 441 46 -917 -646 -693 -573 -655 -54 -185 178 213],true
[-966 392 761 -149 746 -603 758 424 -228 -906 790 -713 -754 640 -358 626 -872 678 824 679 333 -414 908 -124 518 437],[437 518 -124 908 -414 333 679 824 678 -872 626 -358 640 -754 -713 790 -906 -228 424 758 -603 746 -149 761 392 -966],true
[751 95 486 821 556 -648 148 376 674 453 594 -378 -967 278 -350 82 826 789 376 -754 799 315 983 -539 628 -448 459 516 -453 -171 -300],[-300 -171 -453 516 459 -448 628 -539 983 315 799 -754 376 789 826 82 -350 278 -967 -378 594 453 674 376 148 -648 556 821 486 95 751],true
[-721 489 840 -543 910],[910 -543 840 489 -721],true
[-239 -13 -124 574 -741 -60 -772 833 482 621 835 546 454 -433 -677 -567 -231 736 114 384 537 -621 -490 521 862 581 410 -840 -241 781 -984 -536 807 318 -353 743 -789 -38 -819 125],[125 -819 -38 -789 743 -353 318 807 -536 -984 781 -241 -840 410 581 862 521 -490 -621 537 384 114 736 -231 -567 -677 -433 454 546 835 621 482 833 -772 -60 -741 574 -124 -13 -239],true
[629 -451 -375 643 883 -958 806 -67 -927 -815 -417 -616 382 -2 -1 -724 562 -634 -108 995 746 -694 -485 -211 539 -284 685 -445 -470 -446],[-446 -470 -445 685 -284 539 -211 -485 -694 746 995 -108 -634 562 -724 -1 -2 382 -616 -417 -815 -927 -67 806 -958 883 643 -375 -451 629],true
[-463 -321 272 730 803 736 -788 -268 881 529 -997 -52 978 833 -457],[-457 833 978 -52 -997 529 881 -268 -788 736 803 730 272 -321 -463],true
[345 97 586 -993 -382 993 581 -708 -275 -137 65 -635 -779 -976 -677 -332 317 267 -479 148 77 637 877 -171 474 -640 904 337 350],[350 337 904 -640 474 -171 877 637 77 148 -479 267 317 -332 -677 -976 -779 -635 65 -137 -275 -708 581 993 -382 -993 586 97 345],true
[626 645 -364 -367 547],[547 -367 -364 645 626],true
[653 194 398 -258 429 -790 323 191],[191 323 -790 429 -258 398 194 653],true
[-812 77 364 260 -684 944 -348 -213 818 -438 332 988 -494 -349 580 -128 290 366 -232 -557 750 978 984],[984 978 750 -557 -232 366 290 -128 580 -349 -494 988 332 -438 818 -213 -348 944 -684 260 364 77 -812],true
[534 719 -658 -126 -768 196 -747 504 599 645 596 647 -306 451 -911 -765 -167 -594 -789 733 160 -754 242 -224 -807 -484 901 309 -520 559 -531 -781 -819 -630 -940 -824 635 369 -843 870],[870 -843 369 635 -824 -940 -630 -819 -781 -531 559 -520 309 901 -484 -807 -224 242 -754 160 733 -789 -594 -167 -765 -911 451 -306 647 596 645 599 504 -747 196 -768 -126 -658 719 534],true
[651 305 882 -800 704 -698 -152 668 -72 -181 583 457 891 -599 -134 550 -143 508 746 -947 -86 420 456 -660 991 -137 182 199 -462 146 810 -359 -725 -403 -64 -869 -98 416 19 143],[143 19 416 -98 -869 -64 -403 -725 -359 810 146 -462 199 182 -137 991 -660 456 420 -86 -947 746 508 -143 550 -134 -599 891 457 583 -181 -72 668 -152 -698 704 -800 882 305 651],true
[-880 604 259 606 -492 -766 354 546 -468 -491 591 649 -577 -841 -136 -197 -2 -438 648 137 -983 -272 -325 -836 385 962 536 810 30 740 816 -124 -777 -628 727 -49 907 976 878 -14 -559 -393 994 771 -661 961 422],[422 961 -661 771 994 -393 -559 -14 878 976 907 -49 727 -628 -777 -124 816 740 30 810 536 962 385 -836 -325 -272 -983 137 648 -438 -2 -197 -136 -841 -577 649 591 -491 -468 546 354 -766 -492 606 259 604 -880],true
[838],[838],true
[-899 -448 -674 664 905 0 464 462 56 792 969 154],[154 969 792 56 462 464 0 905 664 -674 -448 -899],true
[699 521 -378 -126 -325 905 433 -767 418 402 852 600 -707 80 -290 -82 -870],[-870 -82 -290 80 -707 600 852 402 418 -767 433 905 -325 -126 -378 521 699],true
[-211 487 -224 -154 494 148 -791 319 -699 554 -175 729 890 -957 -8 -117 -765 -766 -399 -627 224 -353 -408 152 -501 -454 97 908 74 13 -79 105 791 -225 571 521 644 -721 126 817 -597 449 856 -618 94 -843 -689 471 -91],[-91 471 -689 -843 94 -618 856 449 -597 817 126 -721 644 521 571 -225 791 105 -79 13 74 908 97 -454 -501 152 -408 -353 224 -627 -399 -766 -765 -117 -8 -957 890 729 -175 554 -699 319 -791 148 494 -154 -224 487 -211],true
[-768 -861 -514 662 -380 128 212 -527 -810],[-810 -527 212 128 -380 662 -514 -861 -768],true
[-585 -556 940 -419 -446 35 179 -211 158 3 158 297 258 -159 -726 -393 481 -130 -504 -727],[-727 -504 -130 481 -393 -726 -159 258 297 158 3 158 -211 179 35 -446 -419 940 -556 -585],true
[756 -768 -554 -123 -414 -228 -813 642 387 138 910 654 570 -744 -541 -544 -885 -22 521 839 -808 645],[645 -808 839 521 -22 -885 -544 -541 -744 570 654 910 138 387 642 -813 -228 -414 -123 -554 -768 756],true
[-423 881 -188 -598 -153 439 -440 920 170 644 -573 872 -641 559 -869 564 127 -934 199 -506 -934 706 -568 -233 145 -978 252 -460 307 -265 277 165 881 -833 -984 38 -179 -206 -864 553 29 170 -333 -666 -587 74 96 198],[198 96 74 -587 -666 -333 170 29 553 -864 -206 -179 38 -984 -833 881 165 277 -265 307 -460 252 -978 145 -233 -568 706 -934 -506 199 -934 127 564 -869 559 -641 872 -573 644 170 920 -440 439 -153 -598 -188 881 -423],true
[-906 -25 -581 747],[747 -581 -25 -906],true
[564 9 -586 360 557 -466 -655 -48 647 -712 -346],[-346 -712 647 -48 -655 -466 557 360 -586 9 564],true
[932 -414 -24 662 -114 -121 300 547 997 -911 -199 996 -729 -559 994 858 443 130 565 40 498 -849 21 827 -108 -554 275 70 -867 -775 447],[447 -775 -867 70 275 -554 -108 827 21 -849 498 40 565 130 443 858 994 -559 -729 996 -199 -911 997 547 300 -121 -114 662 -24 -414 932],true
[-998 -106 966 455 249 709 664 640 794 164 543 -161 -778 878 671 -147 -293 -47 211 592 -481 593 662 302 561 -84 950 598 -295 -549 550 -252 98 939 992 -803 271 340 824 -846 656 110],[110 656 -846 824 340 271 -803 992 939 98 -252 550 -549 -295 598 950 -84 561 302 662 593 -481 592 211 -47 -293 -147 671 878 -778 -161 543 164 794 640 664 709 249 455 966 -106 -998],true
[295 950 973 223 286 698 435 419 -71 297 707 -301 5 272 97 233 -892 -58 880 -955 943 972 -729 -240 -246 432 -887 442 393 -623 404 -48 37],[37 -48 404 -623 393 442 -887 432 -246 -240 -729 972 943 -955 880 -58 -892 233 97 272 5 -301 707 297 -71 419 435 698 286 223 973 950 295],true
[749 -61 313 -300 350 -499 415 220 595 -285 19 -492 627 188 -876 414 -870 -450 -973 -731 -822 -883 459 -113 900 504 -581 885 81 -799 -910],[-910 -799 81 885 -581 504 900 -113 459 -883 -822 -731 -973 -450 -870 414 -876 188 627 -492 19 -285 595 220 415 -499 350 -300 313 -61 749],true
[377 240 -526 274 961 53 796 -458 -365 -989 -452 247 -909 440 981 -598 755 111 -379 773 -275 -861 -204 -176 -665 720 -80 595 884 875 -502 88 -426 -134 -696 -224 491 -253 -939 -993 21 849 -457 811 -142 -540],[-540 -142 811 -457 849 21 -993 -939 -253 491 -224 -696 -134 -426 88 -502 875 884 595 -80 720 -665 -176 -204 -861 -275 773 -379 111 755 -598 981 440 -909 247 -452 -989 -365 -458 796 53 961 274 -526 240 377],true
[-470 -554 801 231 -586 268 -636 832 -657 767 118 -522 -806 760 13 -568 -45 372 -927 367 397 770 971 519 644 -686 74 287 978 633 -432 -231 388 -107 -661 725 398 325],[325 398 725 -661 -107 388 -231 -432 633 978 287 74 -686 644 519 971 770 397 367 -927 372 -45 -568 13 760 -806 -522 118 767 -657 832 -636 268 -586 231 801 -554 -470],true
[-540 449 -641 -991 642 162 -454 844 144 -949 131 -338 -192 -992 -493 543 100 239 -905 -516 -651],[-651 -516 -905 239 100 543 -493 -992 -192 -338 131 -949 144 844 -454 162 642 -991 -641 449 -540],true
[-623 877 -162 -30 929 -237 265 986 555 -154 -249 896 512 -54 -585 -412],[-412 -585 -54 512 896 -249 -154 555 986 265 -237 929 -30 -162 877 -623],true
[362 -166 736 34 17 884 -463 966 -159 -317 773 747 234 43 903 -265 -388 58 -999 -330 -889 -493 851 552 52 444 -734 402 896 652 877 -306 -635 -997 -798 58 -561 330 139 941 786 -134 657 668 882 -627 -391],[-391 -627 882 668 657 -134 786 941 139 330 -561 58 -798 -997 -635 -306 877 652 896 402 -734 444 52 552 851 -493 -889 -330 -999 58 -388 -265 903 43 234 747 773 -317 -159 966 -463 884 17 34 736 -166 362],true
[259 -416 -604 -379 496 355 -812 -247 67 298 -314 523 -778 424 388 219],[219 388 424 -778 523 -314 298 67 -247 -812 355 496 -379 -604 -416 259],true
[-604 294 960 -544 605 -429 140 -4 -360 -889 171 -187 42 892 823 540 959 -842 425 -30 311 516 253 -797 -938 -588 568 -116 -711 -474 -479 457 -24 486 -133 -877 207 -738 -594 -963 292 -52 -521 522 -58 17 582 -908 -929 -350],[-350 -929 -908 582 17 -58 522 -521 -52 292 -963 -594 -738 207 -877 -133 486 -24 457 -479 -474 -711 -116 568 -588 -938 -797 253 516 311 -30 425 -842 959 540 823 892 42 -187 171 -889 -360 -4 140 -429 605 -544 960 294 -604],true
[-234 178 334 -134 695 -275 297 -813 -263 -999 -437 643 261 509],[509 261 643 -437 -999 -263 -813 297 -275 695 -134 334 178 -234],true
[-214 -264 -275 -777 -646 -486 -130 -192 402 488 382 -196 487 -448 323 192 -406 251 341 -745 -473 -715 -932 -642 -441 541 -576 649 -866 -907 394 -25 452 192 -681 -538 77 466 781 -766 233 243 895 -308 684 -16 98],[98 -16 684 -308 895 243 233 -766 781 466 77 -538 -681 192 452 -25 394 -907 -866 649 -576 541 -441 -642 -932 -715 -473 -745 341 251 -406 192 323 -448 487 -196 382 488 402 -192 -130 -486 -646 -777 -275 -264 -214],true
[868 662 -494 787 275 398 -513 -570 -310 -613 675 27 666 650 -918 569 -871],[-871 569 -918 650 666 27 675 -613 -310 -570 -513 398 275 787 -494 662 868],true
[384 555 -519 164 -953 667 768 -841 -985 402 865],[865 402 -985 -841 768 667 -953 164 -519 555 384],true
[894 211 239 131 931 664 -984 -796 227 925 671 -417 589],[589 -417 671 925 227 -796 -984 664 931 131 239 211 894],true
[194 -144 445 88 -576 -869 -939 -720 -93 -902 -633 -286 305 -591 636 -607 881 487 93 -482 602 -731 210 307 -340 395 -552 342 528 -995 748 -715 556 183 261 390 -210 -413 184 -815 -383 269],[269 -383 -815 184 -413 -210 390 261 183 556 -715 748 -995 528 342 -552 395 -340 307 210 -731 602 -482 93 487 881 -607 636 -591 305 -286 -633 -902 -93 -720 -939 -869 -576 88 445 -144 194],true
[-666 568 -677 -677 130 958 826 -275 277 -715 700 97 -401 -758 -380 590 -775 -842],[-842 -775 590 -380 -758 -401 97 700 -715 277 -275 826 958 130 -677 -677 568 -666],true
[-844],[-844],true
[829 382 536 -790 301 846 828 -660 -553 431 264 -44 -68 -636 17 369 -602 682 -805 450 398 -278 -874 -217 94 -815 904],[904 -815 94 -217 -874 -278 398 450 -805 682 -602 369 17 -636 -68 -44 264 431 -553 -660 828 846 301 -790 536 382 829],true
[410 34 807 -45 571 -995 532 645 221 -973 -141 895 -120 -690 -789 314 -653 163 -125 -405 -779 -938 -433 522 383 -551 367 -990 -557],[-557 -990 367 -551 383 522 -433 -938 -779 -405 -125 163 -653 314 -789 -690 -120 895 -141 -973 221 645 532 -995 571 -45 807 34 410],true
[-168 786 344 7 469 -401 51 567 -969 -656 57 -211 655],[655 -211 57 -656 -969 567 51 -401 469 7 344 786 -168],true
[846 -217 681 202 133 -610 190 -751 952 225 -965 -26 -245 325 -252 907 178 -794 897 -152 2 781 912 867 347 -517 -886 785 -701 -916 454 -710 598 21 -244 159 677 -636 -548 -778 118 572 -721],[-721 572 118 -778 -548 -636 677 159 -244 21 598 -710 454 -916 -701 785 -886 -517 347 867 912 781 2 -152 897 -794 178 907 -252 325 -245 -26 -965 225 952 -751 190 -610 133 202 681 -217 846],true
[45 341 97 -876 -304 809 -793 48 106 14 903 -943 -772 793 613 836 869 -750 479 -772 -669 593 -181 -908 351 -283 -525 463 698 475 -313 974 -398 -171 -825 -435 -746 -329],[-329 -746 -435 -825 -171 -398 974 -313 475 698 463 -525 -283 351 -908 -181 593 -669 -772 479 -750 869 836 613 793 -772 -943 903 14 106 48 -793 809 -304 -876 97 341 45],true
[495 -613 -237 869 -992 5 -486 -492 -170 -82 496 -898 514 -348 -682 -765 -739 -342 553 461 -588 -302 501 -6 681 -733],[-733 681 -6 501 -302 -588 461 553 -342 -739 -765 -682 -348 514 -898 496 -82 -170 -492 -486 5 -992 869 -237 -613 495],true
[757 -730 972 757 544 488 859 307 -334 -964 -55 -95 362 -736 -887 385 677 -547 -452 -25 -194 541 -628 -415 -233 -984 138 325 -308 -982 16 -342 156 -140],[-140 156 -342 16 -982 -308 325 138 -984 -233 -415 -628 541 -194 -25 -452 -547 677 385 -887 -736 362 -95 -55 -964 -334 307 859 488 544 757 972 -730 757],true
[458 -239 810 803 88 779 -127 987 919 -113 568],[568 -113 919 987 -127 779 88 803 810 -239 458],true
[-600 -129 136 -433 -379 473 -627 -968 425 973 -475 -624 714 978 -776 17 77 -753 -137 -855 668],[668 -855 -137 -753 77 17 -776 978 714 -624 -475 973 425 -968 -627 473 -379 -433 136 -129 -600],true
[781 385 556 -357 -229 -866 -218 677 47 -780 272 -127 269 -624 20 791 561 413 -738 -32 131 -145 -899 2 87 -331 967 593 717 441 -725 122 67 -235 227 176 -278 -732 878 84 -314 557 938 -116 -691 299 -552 984 185 -310],[-310 185 984 -552 299 -691 -116 938 557 -314 84 878 -732 -278 176 227 -235 67 122 -725 441 717 593 967 -331 87 2 -899 -145 131 -32 -738 413 561 791 20 -624 269 -127 272 -780 47 677 -218 -866 -229 -357 556 385 781],true
[461 -519 75 215 120 -270 291 596 -493 983 725 -278 -619 40 375 -123 -922 -499 -274 -142 346 -779 336 -58 925 -811 -747 -76 -3 479 -299 -900 496 -965 -474 -590 549 866 982 -127 -985 452 597 328 452],[452 328 597 452 -985 -127 982 866 549 -590 -474 -965 496 -900 -299 479 -3 -76 -747 -811 925 -58 336 -779 346 -142 -274 -499 -922 -123 375 40 -619 -278 725 983 -493 596 291 -270 120 215 75 -519 461],true
[370 -825 -639 -177 93 -473 -124 966 644 -313 -622 212 -913 624 -106 -607],[-607 -106 624 -913 212 -622 -313 644 966 -124 -473 93 -177 -639 -825 370],true
[928 -936 638 322 -931 -86 -848 709 -497 -600 -859 519 639 -973 979 468 206 978 226 -562 701 467 595 734 114 840 453 339 -626 935 94],[94 935 -626 339 453 840 114 734 595 467 701 -562 226 978 206 468 979 -973 639 519 -859 -600 -497 709 -848 -86 -931 322 638 -936 928],true
[-116 618 476 -126 -87 -128 -84 -100 -52 -678 -49 -386 -630 -107 -351 300 -878 -447 166 406 630],[630 406 166 -447 -878 300 -351 -107 -630 -386 -49 -678 -52 -100 -84 -128 -87 -126 476 618 -116],true
[865 309 -186 -67 96 -629 547 550 -607 643 -964 -782 -284 -154 -617 -832 -684 809 84],[84 809 -684 -832 -617 -154 -284 -782 -964 643 -607 550 547 -629 96 -67 -186 309 865],true
[-12 -298 -873 980 -752 470 692 -433 -602 204 -29 -809 -15 595 210 428 -505 839 -82 -118 331 -92 901 833 -268 -311 502 679 -797 -608 -213],[-213 -608 -797 679 502 -311 -268 833 901 -92 331 -118 -82 839 -505 428 210 595 -15 -809 -29 204 -602 -433 692 470 -752 980 -873 -298 -12],true
[896 -875 -843 -425 -953 686 -612 -581 463 131],[131 463 -581 -612 686 -953 -425 -843 -875 896],true
[323 929 897 736 -682 841 -587 -275 -447 793 -594 26 573 909 -431 228 204 -20 -710 563 478 506 266 -448 630 731 499 -155 -411 -216 -471 -553 -696 -185 -594 206 -333 8 -838 12 778 289 629 607 324 -636 -554 531 249],[249 531 -554 -636 324 607 629 289 778 12 -838 8 -333 206 -594 -185 -696 -553 -471 -216 -411 -155 499 731 630 -448 266 506 478 563 -710 -20 204 228 -431 909 573 26 -594 793 -447 -275 -587 841 -682 736 897 929 323],true
[-228 511 331 -947 412 160 -568 100 -781 526 -864 -12 -154 694],[694 -154 -12 -864 526 -781 100 -568 160 412 -947 331 511 -228],true
[-516 151 -615 276 -229 -902 602 -286 -347 337 -488 -474 -83 -253 -606 -435 296 -900 700 -951 939 -146 717 -746 308 430 62 -246 -946 680 884 -909],[-909 884 680 -946 -246 62 430 308 -746 717 -146 939 -951 700 -900 296 -435 -606 -253 -83 -474 -488 337 -347 -286 602 -902 -229 276 -615 151 -516],true
[861 652 576 311 -86 -620 -633 -654 -687 -297 -317 990 206 546 776 -636 316 537 -627 835 454 -764 -381 749 -759 386 806 467 -735 216 -121 -496 -131 640 -87 -5 680 534 519 15 -249 -77 249],[249 -77 -249 15 519 534 680 -5 -87 640 -131 -496 -121 216 -735 467 806 386 -759 749 -381 -764 454 835 -627 537 316 -636 776 546 206 990 -317 -297 -687 -654 -633 -620 -86 311 576 652 861],true
[-817 880 665 -909 -441 538 504 442 329 516 -46 -957 373 974],[974 373 -957 -46 516 329 442 504 538 -441 -909 665 880 -817],true
[-691 380 23 683 -971 -76 854 -642 -350 53],[53 -350 -642 854 -76 -971 683 23 380 -691],true
[-912 761 -338 -529 681 369 -417 -714 -569 -598 -976 -125 743 -634 122 -876 -787 680 744 -792 173 242 -749 -643 -400 -42 -733 600 -732 678 -764 -158 531 -317 -488 -978 -567 722 380 740],[740 380 722 -567 -978 -488 -317 531 -158 -764 678 -732 600 -733 -42 -400 -643 -749 242 173 -792 744 680 -787 -876 122 -634 743 -125 -976 -598 -569 -714 -417 369 681 -529 -338 761 -912],true
[673 -665 -9 496 668 -618],[-618 668 496 -9 -665 673],true
[665 411 222 975 38 -559 -440 118 -748 346 282 336 -848 -229 108 866 666 104 287 -821 441 862 520 -690 -280 -857 -99 -106 -44 -615 987 340 193 858 893 -865 -394 -276 -907 382 514],[514 382 -907 -276 -394 -865 893 858 193 340 987 -615 -44 -106 -99 -857 -280 -690 520 862 441 -821 287 104 666 866 108 -229 -848 336 282 346 -748 118 -440 -559 38 975 222 411 665],true
[743 231 -733 358 648 456 -474 422 -412 416 102 859 -699 250 59 322 -204 158 57 201 992 -436 883 -882 32 30 -204 -114 -834 71 605 134 -699 -645 975 882 890 879 774 978 30 -801 -456 601 479 -339],[-339 479 601 -456 -801 30 978 774 879 890 882 975 -645 -699 134 605 71 -834 -114 -204 30 32 -882 883 -436 992 201 57 158 -204 322 59 250 -699 859 102 416 -412 422 -474 456 648 358 -733 231 743],true
[747 394 395 -809 298 -583 114 -873 -115 713 -586 815 106 -954 -47 796 -845 -201 -137 835 -659 -289 -822 341 974 116 621 -638 82 631 548 613 -906 -801 784 768 690 701 -556],[-556 701 690 768 784 -801 -906 613 548 631 82 -638 621 116 974 341 -822 -289 -659 835 -137 -201 -845 796 -47 -954 106 815 -586 713 -115 -873 114 -583 298 -809 395 394 747],true
[-314 787 -923 620 881 -992 501 -423 -274 -187 700 -546 -425 -517 715 861 -225 -570 -594 989 961 -328 486 498 296 996 158 759],[759 158 996 296 498 486 -328 961 989 -594 -570 -225 861 715 -517 -425 -546 700 -187 -274 -423 501 -992 881 620 -923 787 -314],true
[387 -714 384 542 155 -429 158 711 179 986 -129 -37 -640 291 -152 249 -662 -654 446 -653 731 119 94 -765 542 768 -547 112 -500 144 -368 -596 180 -339 -412 -170 436 285 135 203],[203 135 285 436 -170 -412 -339 180 -596 -368 144 -500 112 -547 768 542 -765 94 119 731 -653 446 -654 -662 249 -152 291 -640 -37 -129 986 179 711 158 -429 155 542 384 -714 387],true
[-452 402 884 63 539 776 680 966 -95 -533 -704 593 -702 394 -593 -88 -174 719 -831],[-831 719 -174 -88 -593 394 -702 593 -704 -533 -95 966 680 776 539 63 884 402 -452],true
