train_input_1,train_output_1
"["";OZxe`5\""7N"" ""`YV}t2>q'TBKW}q&fMBTZ?G$`"" ""+E5H%r*dNB6=KH'<?kp/elGnFvr.\n%Q!\tj7Uzh6P#]C"" ""v"" ""'Bp4]QmSL\nJmX}VZ'\""HYk)N (pG p9e"" "">~kL,s/\t$2'4\tVodKc$g&w%FvvcT/#8!Eta*"" ""=_c+i"" ""HrB%C\n<^5e/|N-uJ?Y^\\ua9c-mBGn_6:sY%<s"" ""5m5*-rw<5\tFf3N[|DP50<-mt"" ""Y/2#G{!G\\8+73kV\""6(?o&s-K"" ""\\m6GG7WC<DSyU:\""zmfUpPLBrD8``7eA1I!sF&l"" "" ~hW wQX]*U%&zNm->rcQN-#;Iw;xi@"" ""Z-5mB=dfvZ~NM'?+N4[W[=sM9IP!}VW[DSYu\\\"""" ""G!Z<oND$.C"" ""4aN_8}\\ y,9#A>,du!+D&PB\n~d*u~^zf}2i/x\""Z7Qcu"" ""K/<or4]E)Y'>bf,F+47?gO=FZR%FC^N@pn|\\e{_"" ""uD_"" ""K3<L/tDUA GA~|A{@HIGR""]","21
3
39
43
10
38
31
38
24
24
37
5
36
31
1
43
25
10"
"[""Y<ow$ u ;M%,^\t&d[UU2>P{.f6^{+qrR:~e!#"" ""6QAweea\\<8_#,cYw<?)6k1hDBzEw@ThU@N_+=[8F57~|k#\nku"" ""3@>qyPC&+Z`nUxB*Ujia Helj"" ""d6FKra,]bGNJw#y]dWVNjv@0^*Hb\tA\\574iQhB$"" ""IU'*"" ""Xq/t \nhxU%xNLX/f?wYaA<.Yso+4mytR!R&Y\\c.w\n%P%m"" ""D\ns=J#~z_+V$`\\\tOTbAzA{6ob)Voi)A*S&FK0R?PpLb"" ""yo4h^*HfR8]F l\""dckw3FNevYt7.+O<.`"" ""PduQbVR4+P'2~}M_V5/p%\n"" ""@k-I\n{-{4elhW\nn}%5i@"" ""m~fEx2>"" ""8lB!'k#AP+_A!ZfL1Pu7BR!t*>L56Ny,A%"" "";OZ8jL.UwDDtz#g5;_<B\""r\""YabgsAAiO0jqpLj\tf'!t(&c8J"" ""dF:T0Yu[La$Z2@k[%(B0#\""5%ZLE"" ""I5P{Z-Z&exy$>!/lf=$h4\nyK=ty!lDrlVdclD"" ""wPg4(4OPn/^"" ""H*r{S r]HHV:~(.O5c-TPT"" ""lh@.e\ta$BLkNB=~>=i;vPXwDYi>@4"" ""t--olyR{)$#g1<uGa&;"" ""'Ux:wY>]4&jZ["" ""E's/B\\Jx(;o-bb {#Pl1\""~_jL\\4Eg"" ""xs(A2fQ_1<\\9\\i=>Tx?jO0LMz"" ""$zmbXO\tG|9c4=i"" ""[$$V,!G$frf>{h\tlU"" ""z"" ""q|P[\nC?y4)H% %+<u6,:yNhUx\""C>m"" ""ul&Qq-b=[z\""!B_Ra=cI{s='2Xq1{%(r%}-rjwj`~[sd'"" ""L(\\R\no{-~D~AV?WZa=Pxt,"" ""P__&-B3nZTE\nqt:v*aqjc~PhkSU>Hmn[s3'wGE/k}"" ""~53 tv34U]fD#qa/7@gAa"" "":w0o,?4fD QRa:pdZwKj"" ""9`7RpLe?/aTg-?vJT4]]^k,uL$<|B+Y-a1ZS*I!Sr?l@`t pn_"" ""vb=\""[s'$Sp!N<~/2({ x1,Bs]+I:&Lb9Ort0GOJ"" """" """" ""LMv%It:Di:+%Bac%, p=^OS-m\t yMm+}!9w\""o&@|7\\}og"" ""+gHSUmlh^y+q,kcPv)}c5&J/D,(&t8W_u:tk?K%~&(AH.&LX"" ""\""7$.4<xQT!2oh@?dp/i,y2{EuCC)]&>k#J$86vDM&`[VE"" ""f/O;Q(AX0Zj3>nGx.M1m^`\tA6/3""]","27
45
48
45
0
0
39
50
20
21
41
22
44
29
1
17
14
25
29
13
19
29
22
11
37
27
48
34
7
20
22
33
43
45
4
39
25
49
37"
"[""H5\t.rXESP?vN"" ""AE\t"" ""#~MF\""H]1mQ'jq5Lrk+^4V\nCwN?zhfFh~K138=T!bKh"" ""U',iB_=pYfIG\""'dg!#"" ""}AF[iz%K%XF8`9F02W@ j5Y\n"" ""I&.,0ZB.{m\\-glZ3|KRn"" ""RX4M{uX?;a)V^B4.qMgl>7g#]Q0wK6"" ""T!$S5aXE\""\n9I\ny>csu@Usy\t3L43r]2"" "":fU@u=#kjY*a"" "":?dLp5KLfa,GDv~jrpXCq[W|s jAxhaCjQj4\t_e|%"" ""sug,1xR-$-[jFP!GqXS\n1<henk@FEf?BJN4AznG|%P:N5"" ""UYLmwgVU8Ss\nLKN9z$)%I%-k\""(fNG.diT3bcy+Y{V/S-R&E"" ""-BZ;o"" ""Ua#pUH9\\|TD>k^\nf@:O/x</43"" ""\""\\>,T\\\t!dSIH"" ""}rp4*Ii\t\t$C't4zq"" ""`&4OqL%riI9BlKeH?61A1Bu=dRHI}"" "",V'sM|Z(@4Ho.)-exVZu*1G8M(p#6hV5I;1Uxu"" ""O5"" ""Sk7k@_F@!sPtH:"" ""Y\\66L}\tT)C4-= "" ""Z)&D[ko_0Y|#R;)ahIl],Kqi/"" ""n^{:[Bpa=VD (VvY8LIf=!J,4C@htUOYePc>~FaKbB5q<g\nuF"" ""4#:oydKX)Y;{C<X{9t2,xs7Qo!:qzUx,mcYJM~ xC2xX{_ubOA"" ""p.Fc~5 0AM5R@50\\O{MG1TlZSuks FgO]f79\noSWq;"" ""%Rf5WnRw0To:9{} n+5>.PVm}mX{@;R}"" """" ""NP)QzO(o/nnVJLVlfn`=HoeH/,krr\n>mPg"" ""\nSKr~*i<}WB<lN>K3F\\\ne/7\\E@N6S6>""]","31
34
0
32
42
50
49
25
14
14
2
38
29
16
12
25
5
47
45
41
12
30
30
20
24
18
42
3
12"
"[""pC3LcIAHD"" ""$+Hg>x"" ""d&'9t;=4['g%]kzcP<<m>^@:'gDQvc<C[jRfv=^-b;tCy1Fuy)"" "".jXE&KAm!Wlgp_vk"" ""BGE\\7VnZY^\nzD7\t\tJPY$I2P\\VR5X/7uo.\""~c^q"" ""qqCHb\""5TxrA%<AAqO5K6l~-BKM-5A'BLF=p8Z?'Za*rTn/"" ""ACJy}gow39I zQX3-|6R1a*vhZ!|}zL?+Go?adG~-"" ""d}uY<L|a&t?@}m'=E[p#p7\tY-FKs:"" ""40p?&Q[5]O-g0.]cOVDO3D84"" ""_r|d,BX7{:jNq9L^qPW]GRylVD/#"" "">Pf>B@Cd19\tPdlhZ*|ED6Uk/1wYa"" ""3.:"" "");;t+;+k\thDf\""r,>bJ^0zH"" ""P'1XS\\q6Q+[*N,u "" ""0+xUmQ/:5"" "" hZ^J_u7s(`\""5F)8s{>E3LAq "" ""PG(([.(}Wvz\t9- :BXH4}sti"" ""4W:|}Gk_+g]d`@3`a\tHV#WBA@o=[U+D/plm5(~e?ik.CT"" ""eDI1_Fa^<G[w&PI`>0Yw+&!Sc%%@}I"" ""7`D)'fm{\\4\\fhYop/.9ai4Cc<?!t/NNF7"" ""6+Oa?7-J~8i"" ""L>.\n?n:pj?}ae,geLYS2Y-h_1'b0c'-`~-k^OeXj[o~f{G"" ""AEUx}_9[*}GuJ]0{C8W!"" ""+]c'!y,aXAJ9v,>B?II"" ""&VL?b*~O/gkcXUv"" ""_e$ !2DgW\n5<Z"" ""V0_ukm""]","6
13
15
19
20
46
11
33
30
45
24
25
9
16
22
3
28
28
24
29
41
46
38
16
50
6
9"
"[""O)\t4K\nBz7Yz\t#qdU\""fKgHeW{}4DC*\t"" ""fNBw72,o"" ""Zq<o Og0:F}J!W]m?S_USlM{'mvW:"" ""u'q?_N7;PsCr'hc\nV"" ""Ev\nO/b;>1AmE\\\""45p&mm2[_!<*N{YKqI$ANG[C%68f"" ""1B:=l-Dx GF>(IO>/hyOR\""q"" ""O?G3HzjsWqWq' #]dWg(<E(gh4U"" ""]fr"" ""}{NNB{\\#thO-V_7!.x[a/bq1j"" ""gV38[bXw5`D r:7$jf\""h(e&,#mHUc6h`h:3`A|"" ""vd)<J]vZppSCA}6C!eo)A6s*< ]g9d27f:*_"" ""[mhtO3qGW,y8,+rDIqwLxSYy2`m\\t[Hr51uC?)9%/0xsa"" ""6$d>\\g)~x0\t\\"" ""ZfJP6xf*}^j,RG,|SH (euO8@o\t8&K/?@A"" ""TG/8}#H_!kjZ'>L#++rs;<HR(f}#xJ%Z{LSB2:1"" ""-&cK6"" ""vh(Bxk7mxfeY2Tje["" ""+]'OxMR\tZdDIQV#\ni>|Y!2OCXsk]4l"" ""?gY\"";) s/lwkA@,f"" ""@>p|8(vOY?O>xP?"" ""g9&^Lk7c#{GA'g"" ""WT"" ""61(="" ""?@_k/^AF;gJ'7IzB0Y@%8H-J0[HTO26"" ""jz}AZ-pR"" ""z)#;H\\)q(k"" ""OLHmo"" ""dc>q0tC\tuagE%lzU5Z~8=}L;|\\H=Qp+!b."" ""Z_'SZdFr!z7!a9PMX@USglf"" ""OZ#7Y"" ""6w@?u\nS;X7y^H_-z|je"" ""g GI#\nxn$]*ye1`F(2^kR<\""ItUrI^/#%,y"" ""*"" ""1<t3\\SZ|fRhgO\n6_@Pnx8rM4%kW2|8-\""vdX (3Hv!"" ""[~]{nO{w\nfXk?"" ""2nPvfa.!'~'_-R>xj-qxGqYDa@"" ""#DH6$XdCfuuvz>"" ""Jd<xNzJy+M=\t|_n]`f=^Bf'0J!y&^l8"" ""o6\t[[Bn[-fRe@"" ""WLimHT\to{n<H0>0%:H"" ""`/IN,+ "" ""^,R"" ""oQ-7YgH"" ""6\ntj*WvvE|c(1s&63dXbKS!N\nIP 8Z O@"" ""_$!K/ \""\n#]3V@tC};"" ""oaw(B5|1U#s_GpV"" ""f}[u""]","4
15
17
33
7
3
7
18
13
31
14
26
13
41
1
34
19
5
23
34
5
10
8
31
4
2
14
15
16
30
17
5
39
34
12
45
36
38
25
3
27
23
42
17
29
8
30"
"[""?,]\tgH|ekHS%ab$s<E}qu4WR2/(e|L>2&GxX?Dwai,8AmT"" ""1S`;"" ""q{x\nA/?^;z\tvUFSv4o0.;/&i12iG<;h2u1qU-$lLD&N"" ""ZU>@;"" "")-EcO7z87=^40)$r?9%sNx\teBDHGmFL"" ""?;#C;79&\\^n#w\""BQv'VPvAXq\n-T_S$=qZym@b"" ""ClVSCc"" ""e0 %A<xP3V3Dv-'9I>$\"" h-'PwLmYs?3O\t[>"" "":+tp(_Z(yrl&r#u&((Th}-n[f\""d1)#~u$%@[L.oK$NK\""/1"" ""lKYky"" ""ypQY%+"" ""hu\\\n]Jc"" ""J.g;E/:{&hm4kFk+^2Ok(iEK?)>f9A,[n_\""\n*9vN\n'"" ""<@t'8k<WyVUW%,E)8$c0YL746z[`U=] gv@\nX3+n"" ""pm5lT&}mY'"" ""Qs1o2\\+"" ""}VX`$#8)e|8"" ""Fs;$i=6PwG"" """" ""HU8_: :*Ec0<reK"" ""{o0}c{ Wr\nsjE6bJX-\""g#G\""ScCE\""enK=@cF\t<\\LhT_f0VYdCQ"" ""sVE:%yGe`ZI(ZLs@jNP/;@|*WdQ}+9H22t8"" ""V\""[mU@~'}ZXn\n4Wtl\n"" ""Ob21w[8^%P~CB';#/R$1zwZ]E6S94""]","29
18
35
49
15
0
10
11
7
10
40
42
7
6
5
46
36
6
37
31
5
43
4
46"
"[""'Xh:`-E,RC*sr6Gn"" "",8H@\""u"" ""LU#2K$?GJ<MGxr^{\n{\n"" ""\n|$ "" ""xv{|nv.4<;V\\oCTn/2^5zXB6|#C>8}V1\n}L7'n5O`.tVnagF"" ""K:` ,wHJZZRu-0V ?MHibdUV&"" ""90l $2>c+\tG8CwC}Eaz2aG3 PR;U*(L{\""zhP/!Bs=kE\n+~_gT"" ""T5="" ""gf>|{"" ""{l^1!hoMz,93rH6MNd^.vvpAP3j:/DSC<Z[FsJYyC=<I"" ""R&22u!g3'c])`$DG)<QmR$r8,oPw"" ""/4Zfy2f&UH$B"" ""89IkwSuB(@{ {(K>@Z=4%fEd?wFTR2=`>l(oE4.=Wp\""ew&["" ""R79\"".9,za!k`y):2AJg3W)m=[.F~Pk\""Kz728r""]","37
47
12
28
44
5
3
49
25
48
4
19
6
16"
"[""\""5`RFYq9L9dds^lD99^];ou|9O0g"" ""{kSmz?g#b=dXb|oaguW\""L{WVDs&T~St-^$#;#"" ""cJRDz7$1)}dV$,Nt1az'X,OEyE."" ""L1Vz-_-H\n]zeJy_~Xv=~H8dq#ZqQ-tL/"" ""+c6h,9?#~$o)jJHs` \""u/]-"" ""1\to8|\\UJ#g)W\""!iuV0=u9~{`*f33e95"" "":5%Rr<\""~9e\\)ewi#U|DS,iu}@U's3La+)3T-ej"" ""r)#xIvZs43-#~&8B\""$L]^d~|!|+h$5uR3K2+"" ""%%gb/@"" ""X(xO^2IzCK?\t/r~Ls&-rAYfc'[\\TK=g!VXONJ\\7\""OWe.I$."" ""PWiOf\""6sq-;w?K/5?luFjaR\t"" ""w7`I[+X}9gX$%J'5mn+="" ""<t.gXwk\n1;<?h3[#1g(h"" ""]pXKp4:JQHleZ9S(!/Y||aAwf}-Cen!6I9OU5l\nJU@5$"" ""$ZW+=Zhhi-7r"" ""dP#jk$l\t9y>m:*kx/(4\\BAZ~vkG|g?$:&="" ""DA<1%#=K|#5=p6C5LQO2,xO:H;jZ)8@3YF]#}`C~o|\t5C"" ""ko4D6\\`59_Ke"" ""N\""~Cjiq"" ""B8X9j<m:nJ"" ""\nyKXTGn>9v!MeRzKuv\\_+}]pSe/`<:?K(@ E3|RQ=58XS5Bv&&"" ""nabj"" ""yA8%W&HVqLNmxR9!bSSa0{R2P%e%&w"" ""rX\""]"" ""Ic0gw7H5(]=I_(GoY::qd+j9x&+h!Ot@""]","32
4
30
4
50
10
7
12
45
34
12
44
20
20
24
47
6
36
38
31
23
32
27
37
28"
"[""Wg\n'BV\""fV8c!tr U[9KA@5sKZPxM}8)2j]^w"" ""\t!dy]@0*3Sk:ZVD"" ""%\\=Y-@77Nk*,a"" ""iiH\""_{'>HWfDrGs'Df G_*o-*\""igN\\F%F+NS{x?8"" ""7,o"" ""bv[?ys_T`{\""#bc9sJj\nBrS{zw!"" ""K/16T:h2ijo}Y\\kY=PTPs@T-4I_LCG%yAw0&[G7Gl|"" ""mTJlvTM7;:hPWvmzz{lM#+SnD|~kX?\t'SZ;rdmg"" ""`>}e}=ln/Cv?G+Zh+,2FK"" "":3{lX!Q'uLLC8dBJ)/I;Ig|j[/E"" ""7{"" ""X~T=Ki@J2n~ILn*~ovAWn"" ""%?wL[[\t@7Cecv34|Kz$/f@BA+8BA"" ""]Q4#gmHc\""CTEbSu"" ""jUM<_|("" ""3V/(IU=7:3tSU=&X\"".\tS`}L~?5u4y%kV\t-'_v0_Y,ihVL\\'"" ""%>{dXp4aQS$O9#+2HvI!c8XzGH22S]B><,]o7<w"" ""he1JI\""^V7o<"" ""i.bq<!dO_(4W%(_yE7(x5+B$5* AWbSbajc`Q9|xyZ(iK%"" ""PGv%fusHS@\\QjSXCSJ9)\\5cC'o-x&"" "".*5YqT6X^m '2\nBW3@\""O)'gcQnj:a.v9"" ""~K/3HYzf3LvFM%HG6\nJ\\8xT&18oQ-W[nyP"" ""*5(_=?`6\\\t`vBFOV*#WM("" ""cHb}NV4H!.Vle:I3^#rbG^$[X"" ""q}k\\j])tgMBh9\tMhl&^9?:O.YBcsGhpw9RX#1by_\n(R5N"" ""!{nH^C\""&d`2QbUk|<8"" ""yq(*qr57`2=heTA^tNT"" ""1mAObj"" ""[\nuXblU`bNX{ &C*Yh&!<2?\tH$8.v~T!8ALJohj\tl"" ""UJ[19lrk<rDB=X|u:S.ryAxaRfzW8=#\t0h,_"" ""i{ W"" ""7&vt:$@:=qrA#-0*"" ""BI\""*yKq ()gf)<scih["" ""$d?luk~Zm4sbD(H=<L(*9G"" ""'FFD;Y6zDq6tujcqHj$#Hk@aY\\'?NN25Gq:yk5=,7T"" ""E;>#V`O\t?.\t\""t#dF6G7M"" ""Rr0>Vf[\\ne8\n;eef4R@pHRIKfTyxfOx7?l{Fs(Pue ?&-*bZHq"" ""A1n"" ""\n<2W<=%zHfz{K\nAp*q.or#(i[B]X0z:= i"" ""GtFBj{[alV;2WK\nyN\\Bunlyx)|w^$X7 La#)"" ""3_Wzct@)"" ""kj9n0T{1`}K"" ""5F6h-%`XK&c$]L?`B6.v[)IPm{k1Uz3rxcQ>poZ8N"" ""q2I@a~>qBQW8`M)]\n\t"" ""8GTr8)9GB7@u)9f\""o/-q"" ""\""YX,&rf/O8f{K?V""]","15
20
18
41
11
8
36
34
3
50
20
42
22
19
16
4
36
41
6
19
18
45
25
21
34
32
29
46
11
39
47
7
15
28
21
2
27
21
39
42
26
3
40
13
15
36"
"[""c\tIrSQ|B$,L4*j`c~ZgPHZ+3"" ""vbsr9]fYNbgPd'bbk@RgG65`"" ""tf4p?-7\\@b@JprLhJ3O]2 ;Pr|oiLd/aA<DJ[TL"" ""N/\""Aop\n@\t"" ""G\""/c^"" ""[i3"" ""\t`&*90^\""=HwFs4wdy=w"" ""@\\D*[,Y,.%~o7[GIWuoWe9N$2hS\nd#p9&Y)#i.s|rr2"" ""4[Czge+uleW;&EnUm"" ""T=Sd=UkH&D ("" ""OP4dC4~vU/:{C;O1A-lon}{YbQ_V< 2=jYBq"" ""h$y,/}Vw*R{UAns&$DYEA<YCI~*>DG#X]w}ZUM`]a5_C"" ""CoQ\t:|'a+,\t8I]Xy>"" ""NvBe\to-uW,QdH~L]~!:jE!\tNKt&<Nn(})pi"" ""/RlJKg[_#Er`c1/PMs(ul:@"" "" hb7d_%&EgL\n$!`\"")+^WG5n7V\""eJw+h\n+EgV\n]-_1n1T`pMr?"" ""jgzXP="" ""?yRDz7aiFw5|~@e=K2+)s!jFNpj<>(\n?a qM"" ""Jy<*zBce]odi ?{=`& D m5Jr$bD+fd|uO51"" ""@rz+h >Y)ZDrfvY!^5kn-CvS(]\""7jD:5xgv;x4A;%r~X"" ""X]8.!#M,&FV-,]XYSu><\"">&@^R:@mw_dnHN97;fGO!2{N#|fZ"" ""HjmK y*!OYiM4^9pjWo@c3!TJ>.MffJ=W,[c-(663:f"" ""]64X'q~sxDMk6i\t8(rjAMgGDC8o/"" "",~o84&\t:"" ""/L_`<I3kR19S"" ""w{!U9"" ""8"" ""AM)+HHr#Z+yGM}K^\""<2$9O["" ""4XQ f+xtO%T9"" ""(wpF_ES{wQc1NV]gQzBSi9#9Q\tL#mEMQj[-'lq'On~"" ""%Rqq,_u1j[2]6RVip0X%;?`D\\0C(97j\n*`[;c>8y"" ""RSnmXxJCH\n$)eBDdf$kF{JD%f-|!k;?>,@\t{T8[<*eq`&qm"" ""xzr%}*?HS?(NZISXF5]bwI?Y6}1l"" ""O`J *(0`6.@f/pwc#1>&IrpA1\""!W*"" ""<0d\\Z|eE"" ""[33u0D<VO@R o6zo>/HCDC\nNo|"" ""djiQ:8x3Mo(NVVaL[|"" ""`n"" ""KLZLnu@L`JzK4KsE_"" ""YtKItGDm+~&qIB'5Q~Z\t$8\\VH8u"" "",myz<x@|{2|62"" ""=(_RkhSm}d3ZKL?m\\6<LPo8-KnkCpu>+<}lVO@-fs""]","41
13
27
17
2
18
26
8
29
28
47
40
42
12
23
1
5
12
8
28
43
49
44
36
36
6
49
23
35
17
44
36
12
17
43
19
3
5
9
39
24
24"
"[""?h|'@7'-k8\""{5j?oBNI)Z54?|`.'PeE/LAc"" ""mGcP\n_jYu~7jad,^f~&c'"" ""e?gO|Hfv"" ""LXk0gxb%/he:+ncBmr]g\\OaQ5`O{\\Se"" ""FkM4VUK&Ec'poQs-JFEg>W$_)Chq8Uc{JqbjBg{z$bZ<|y"" ""hfGj{Kjb\\;[i^E\n8\nQ%|lF"" ""'"" ""Kon@e#I w*3U{[6!~(oO6>72"" ""XgI}$Uo(4\\f\t\""(e2Xnhh9J%9xK T.K&\tF0"" ""x{qXge@<$x_dTFV}.NTR{Z5"" ""F(G*P4>cA4z}Tub1fF0g!WsK9MS]"" ""`_IEM/Z93fM9.YJ<@\""n6jY]DyNo;"" ""2hi-{.@p\\W0\nFxO\\\tw#)fYvx]^4e-\""A:7J1"" ""`|)Ft g}Gd&}VZDC%43gDD#(\\apAz{62B"" ""^s1eFd<\""e9r{G0ej&'d;?a?~fK"" "" ?H.Jv@/V"" ""cdU[(7UERJu(y4;?lmoCPPlifI+d|`m?b|\""ZxmKuLZ~("" ""oo`A*5f)&J%c?lcmX(F,?tloqA{.van3VQzM \""wEBRCLB=@>"" ""5|\nBho\""\tXAg""]","11
48
44
9
26
33
35
28
28
23
34
24
1
22
46
31
8
21
35"
"[""cR6d,i+|Z)9g9d=f`&9$H-\nbsmJi[l{^YKzwGtS<"" ""v#b91\tA"" ""I84KrP@kvkX+g#ssHdc~9|WN9%FU!"" ""@3*GtM\\Ff,|ttVKm,"" "";>)id)L"" ""G#\\3/W)?iTY<7)GCs^w3g9[oHh/eL_k$$&f&S/s*G+/%Q=/L|p"" ""7Vk2y?_)XJ[CCkGN;k"" ""8mP45>q^L#W_mmS _E||bqgf<'gJBRNfy:ye8qdmJ"" ""3KQ.v-"" ""vy;:T9XIg6>+BVJ A|g`pb_@JL\tkQdU>\n}3Lg"" ""%Vvtp]$p:A4dSlW1&d]s`TlMs-E#I>"" ""65UifAK<4]\tIBpX41,IU:%rrK\n6a=%T+\""p*O!uKz4K]"" ""Gk|\""f@^SyW gvrRAf= "" ""|[7oP;YsvfD;p&vp`Uc\""\th@l#zz,!"" ""QTIq] z5~+!kMRu-ARN|v@TGIa/"" "" B=4!`~"" ""<'fw<d\""+*_[{gbKOT9~NH=1Ol^#b14M#?2;!iT`Q=LH]9"" ""iEXs+nWg%Ot20"" ""FrQ7pR-\tFAp8AN>Xy0IhX'UP#u"" ""6t/s>L,nr=S0uX'@yfK gU3*V!my~^t@`\t<;?ftP}dU\\OtD.("" ""lJL?HD{+NpVAb|"" ""{zNV.[7&;G"" "".j.BNG):G3A3v"" ""7Un+6bK:\nB.},^:5\tqP*,\\iH_GH{-Zzy$YZ9Oy]\n7HMmi9s?QS"" ""&~)jwR=p9>W\nmww"" ""#O}#Z}\nR1%P5HeSJ&|"" ""aCf\n\""=y|)"" ""yV$bR!r1^"" ""RjXW83jW2(7)!.~|A`mM;q=w`\t;ob)"" ""morM.;|v,GcKoXlVbE5MC'S{Lq\nZH`*IYM/W`tg"" ""-\""}\n!G\\$I>WY>n9Gt6z+\ttQ-\""<N"" ""?/]dd\nMM5VB.t\""khxo${!HuG(wa5KE2G(I8Ug"" ""=\\!Q5Cp>Q"" ""rMsDSthSos1pWo;`g4:ZV"" ""\nEovZY)\""0=*OR2'$=\n)KH`q[*wz*V* (nH'`Gffe"" ""E7H(:'u!cWCwnTGS~Q/=87x9 &|"" ""v<h\""41:cktO47o,%km\n9eFB$gJ?m>G\""B+kR_`y(yowy"" ""1c.E}hx$ms~56JDcw"" ""'\tigMRQ$bT>odr3Z$e_q5~WFZb 7Q\\`"" "">OyZU$<gws`3"" ""`YHis5r8"" ""G0twz\\,<;y4R"" ""P-GV_2'"" ""mkSOyXUh""]","8
7
12
8
12
31
17
43
27
40
21
9
37
27
39
30
9
9
18
15
50
13
10
14
49
26
13
45
7
27
29
19
43
30
37
6
41
18
50
7
17
29
7
40"
"[""]&i1J0'4-_RW"" ""4#G;T$S4},]*} D^p2msjDpF8\t9a#[\\5~xjhuX$"" ""u[}Y7naaX%.8N%1:t1;h-fk|\n\""7iPTfioe?p* <"" ""K]Olmi9UmLdz["" ""h[m6FdJcLXr8A"" ""Wz0hj>>p<[rX_M*5&!(3(Y!:4k/]A\"""" ""Mbw%6b$"" ""8BQ6mdqo<\nA)l_HvUrLL]"" ""e1_.#'q@Mpd\\:F3$f12XB\"".q?efcS_%%gxLs"" ""7V`(}Z}|NOdYEHyAI&vRwF\\5Kj{XtPDd|)%'tM*FD"" ""m=@L/c'A9CuY`$}V"" ""z4L\t]_aImh_Ep5:}d\""YzDi]'N:;g4[mS2=I:,lYp(Q[>"" ""082;avCt6s 9KpBlG|CJS}c|J R\n>vBf"" ""pU}\nJ{"" """"]","0
6
32
44
16
41
36
21
7
30
13
13
39
39
12"
"[""(o,:U/:e5QrK^r% ~UdZ\t5G\""\""{R+`&"" ""{<|a0o75>=1pBr\t5-0-*UmL^Y6^rGK?SrVe1JD;xK[#hB{WC"" "";\tvIRy'sWo7g+J#GO6\nZ&"" ""Y8-vU=>!=\n$Q^L<lb&;B\nNyTXA"" ""+iB%{O;?y=WRT$}a\t9<\t,8tTuZy>h9Q"" ""KP@N$e{~1UG;kEUu"" ""oTV0n=x)v*B&\tp7,yi,un+^9$#'@N/s5j~nQ]5D\\|D_Quk"" ""?<`O"" ""C}>P.4{l*zX$pZ:)KqL0HGvH >Q&,_3Z:k={\nCw}"" ""bFkdClPor9s.d6wOU"" ""x4Vali#?vG[XxTm&5uR92*rRg!0(pYD"" "";6D&^J9Ml"" ""Gj:b&\\p`U_WYnaPojZ(Y(KnJXxld\\hhwTuZ{1K;g xY0F"" ""5[KWNA""]","6
45
9
31
17
40
4
46
16
31
26
21
48
30"
"[""n]|A5N,QnEe\""GFug8R+qKtEM Y\\qCN"" ""bl\t#;Hmr@bs:_U;L9^CMJ\n^~`"" """" ""2"" ""= wU.27#5Qc\""IY,<xZF,AF(!?{IcqEo&$eeNZcz>\"">Tq&gLqx"" ""t7eW.{\""6e[YikjrKkpc`y"" ""*w%U9%]-MDhBk4XW"" ""fgezxznrQ=xD?:"" ""jA'Va_Zy87W0y\\7y#q7!sa%*k)(\tl+<u`aA`msn&"" ""!zl[IR"" ""Mjg)lB[v])fTdjO6G@/"" ""}8x9,teH#pH+g][<A"" ""T6j=F(mT\\D4qI]EpJDm%dI;TTC*+>"" ""wUIg"" ""oT-?>k;O}_]93F&&I2*,8\\!^K,6J1(q[*Nn6^v*yk).# `Z"" ""9mgU.b"" "";}A_>w5<^TBvanykjz9gcA_3'0G|\nwYV"" ""}:pCyh@N\n&9F.504r0)CpRL/{8+[.etsWyeyc9bl9t|&Y`n(W"" ""!;Sc.aUE)|iXQIhP~<}m/!,Rj5XWp9OXV~ZIE5rTt;m"" """" ""q1z/Ez$,LdNJ%Ydy(z@[4,nC&M-<+#]B*DX"" ""m6\\!z^jU^xqe"" ""4[Ox&K>\""\n!"" ""j6QYu`0K1]c7PtD}Y@UU*d(-bT5Bq[M)Hq]`dxcI<vCp.S%"" ""b[WgjZ8wXJ(}CE<G8o2v<HBEjf'6|S%\\X#oG8'"" ""XQ]! "" ""`d^W@om4ye#0<OG>Lu%2&D_-CCkS'O>;[^Azi23N^uM;\tY$`""]","48
5
38
47
10
12
35
0
43
49
32
6
47
4
29
17
19
6
40
14
16
21
49
1
0
25
30"
"[""S71`46P.Tn>{[1nH{*Z~"" ""A\nEFv0I[>'HhWR\\bi`T0gLa057sx"" ""H63T}0jHY;CJCY"" ""3Mw"" ""Qah"" ""K^gXsq8y:>pOFGt!1=O*k4gqSZT_PMh"" ""+ua\n!;2!\tQ|//$b^1d5OZ}][3vZ$f|m{\""Fl/A<^es~~;rg}N \n"" ""u`,Zz3s\\A7x=o%IGgmKu2%u>K2+C\\bhb*@"" ""5yY\""\""VYX$ny,4Fg|Q"" ""=YWJrla\nqF)S=>d0n{#_S_uG7\\yp`LUw~=lamB\nos]"" ""_Q9's["" ""/195dO~JNu*?l|9x[*s)%&C"" ""xZE9Cv0v[Qm6!4|/.yIF:|"" ""vIlkC0n\""!}VqL9^;r"" ""&4K"" ""Jwi/nbjL^&+]S*e)q\\:w,Fi8""]","24
3
17
22
23
6
42
17
34
50
31
3
3
14
28
20"
